Date,Close,Date,High,Date,Low,Date,Open
25/11/2019 16:00:00,74.33,25/11/2019 16:00:00,74.85,25/11/2019 16:00:00,72.41,25/11/2019 16:00:00,72.74
26/11/2019 16:00:00,76.93,26/11/2019 16:00:00,77.66,26/11/2019 16:00:00,74.5,26/11/2019 16:00:00,74.8
27/11/2019 16:00:00,75.57,27/11/2019 16:00:00,76.07,27/11/2019 16:00:00,72.02,27/11/2019 16:00:00,74.81
29/11/2019 13:00:00,73.8,29/11/2019 13:00:00,75.85,29/11/2019 13:00:00,73.64,29/11/2019 13:00:00,75.07
02/12/2019 16:00:00,73.72,02/12/2019 16:00:00,75.27,02/12/2019 16:00:00,73.43,02/12/2019 16:00:00,74.14
03/12/2019 16:00:00,73.83,03/12/2019 16:00:00,74.13,03/12/2019 16:00:00,71.31,03/12/2019 16:00:00,72.31
04/12/2019 16:00:00,72.76,04/12/2019 16:00:00,75.65,04/12/2019 16:00:00,72.57,04/12/2019 16:00:00,74.22
05/12/2019 16:00:00,72.82,05/12/2019 16:00:00,73.87,05/12/2019 16:00:00,72.02,05/12/2019 16:00:00,72.36
06/12/2019 16:00:00,71.87,06/12/2019 16:00:00,74.26,06/12/2019 16:00:00,71.68,06/12/2019 16:00:00,73.58
09/12/2019 16:00:00,72.27,09/12/2019 16:00:00,73.7,09/12/2019 16:00:00,71.52,09/12/2019 16:00:00,71.89
10/12/2019 16:00:00,72.64,10/12/2019 16:00:00,72.93,10/12/2019 16:00:00,72.16,10/12/2019 16:00:00,72.93
11/12/2019 16:00:00,72.49,11/12/2019 16:00:00,73.42,11/12/2019 16:00:00,71.93,11/12/2019 16:00:00,72.68
12/12/2019 16:00:00,71.81,12/12/2019 16:00:00,73.07,12/12/2019 16:00:00,70.61,12/12/2019 16:00:00,72.37
13/12/2019 16:00:00,72.47,13/12/2019 16:00:00,72.82,13/12/2019 16:00:00,71.46,13/12/2019 16:00:00,71.71
16/12/2019 16:00:00,73.19,16/12/2019 16:00:00,74.66,16/12/2019 16:00:00,72.68,16/12/2019 16:00:00,72.7
17/12/2019 16:00:00,71.35,17/12/2019 16:00:00,72.87,17/12/2019 16:00:00,71.13,17/12/2019 16:00:00,72.63
18/12/2019 16:00:00,69.83,18/12/2019 16:00:00,71.72,18/12/2019 16:00:00,69.52,18/12/2019 16:00:00,71.38
19/12/2019 16:00:00,70.32,19/12/2019 16:00:00,70.35,19/12/2019 16:00:00,69.1,19/12/2019 16:00:00,69.84
20/12/2019 16:00:00,71.24,20/12/2019 16:00:00,71.43,20/12/2019 16:00:00,70.2,20/12/2019 16:00:00,70.54
23/12/2019 16:00:00,72.24,23/12/2019 16:00:00,72.25,23/12/2019 16:00:00,71.1,23/12/2019 16:00:00,71.74
24/12/2019 13:00:00,73.09,24/12/2019 13:00:00,73.33,24/12/2019 13:00:00,72.3,24/12/2019 13:00:00,72.44
26/12/2019 16:00:00,72.9,26/12/2019 16:00:00,73.72,26/12/2019 16:00:00,72.39,26/12/2019 16:00:00,73.16
27/12/2019 16:00:00,72.9,27/12/2019 16:00:00,73.27,27/12/2019 16:00:00,72.41,27/12/2019 16:00:00,73.04
30/12/2019 16:00:00,73.51,30/12/2019 16:00:00,74.64,30/12/2019 16:00:00,72.59,30/12/2019 16:00:00,72.9
31/12/2019 16:00:00,73.28,31/12/2019 16:00:00,74.08,31/12/2019 16:00:00,72.72,31/12/2019 16:00:00,73.19
02/01/2020 16:00:00,76.56,02/01/2020 16:00:00,76.62,02/01/2020 16:00:00,73.34,02/01/2020 16:00:00,74.02
03/01/2020 16:00:00,73.93,03/01/2020 16:00:00,75.57,03/01/2020 16:00:00,68.68,03/01/2020 16:00:00,72.3
06/01/2020 16:00:00,68.75,06/01/2020 16:00:00,74.49,06/01/2020 16:00:00,68.09,06/01/2020 16:00:00,74.12
07/01/2020 16:00:00,69.77,07/01/2020 16:00:00,70.73,07/01/2020 16:00:00,68.32,07/01/2020 16:00:00,68.82
08/01/2020 16:00:00,69.61,08/01/2020 16:00:00,71.63,08/01/2020 16:00:00,69.51,08/01/2020 16:00:00,69.95
09/01/2020 16:00:00,70.19,09/01/2020 16:00:00,71,09/01/2020 16:00:00,69.94,09/01/2020 16:00:00,70.09
10/01/2020 16:00:00,69.51,10/01/2020 16:00:00,70.85,10/01/2020 16:00:00,69.21,10/01/2020 16:00:00,70.22
13/01/2020 16:00:00,70.77,13/01/2020 16:00:00,70.9,13/01/2020 16:00:00,69.5,13/01/2020 16:00:00,69.83
14/01/2020 16:00:00,71.36,14/01/2020 16:00:00,71.85,14/01/2020 16:00:00,69.47,14/01/2020 16:00:00,70.67
15/01/2020 16:00:00,72.7,15/01/2020 16:00:00,72.97,15/01/2020 16:00:00,71.54,15/01/2020 16:00:00,71.54
16/01/2020 16:00:00,75.22,16/01/2020 16:00:00,75.31,16/01/2020 16:00:00,73.12,16/01/2020 16:00:00,73.12
17/01/2020 16:00:00,73.6,17/01/2020 16:00:00,75.85,17/01/2020 16:00:00,73.55,17/01/2020 16:00:00,75.53
21/01/2020 16:00:00,75.26,21/01/2020 16:00:00,75.44,21/01/2020 16:00:00,73.25,21/01/2020 16:00:00,73.25
22/01/2020 16:00:00,79.08,22/01/2020 16:00:00,79.45,22/01/2020 16:00:00,75.6,22/01/2020 16:00:00,75.6
23/01/2020 16:00:00,78.64,23/01/2020 16:00:00,80.66,23/01/2020 16:00:00,78.58,23/01/2020 16:00:00,79.07
24/01/2020 16:00:00,80.55,24/01/2020 16:00:00,80.84,24/01/2020 16:00:00,77.29,24/01/2020 16:00:00,79.19
27/01/2020 16:00:00,77.91,27/01/2020 16:00:00,79.46,27/01/2020 16:00:00,77.82,27/01/2020 16:00:00,78.59
28/01/2020 16:00:00,78.97,28/01/2020 16:00:00,80.14,28/01/2020 16:00:00,77.79,28/01/2020 16:00:00,78.31
29/01/2020 16:00:00,79.91,29/01/2020 16:00:00,80.79,29/01/2020 16:00:00,78.75,29/01/2020 16:00:00,79.77
30/01/2020 16:00:00,78.34,30/01/2020 16:00:00,80.04,30/01/2020 16:00:00,77.14,30/01/2020 16:00:00,79.2
31/01/2020 16:00:00,76.81,31/01/2020 16:00:00,78.61,31/01/2020 16:00:00,76.38,31/01/2020 16:00:00,78.16
03/02/2020 16:00:00,77.59,03/02/2020 16:00:00,78.29,03/02/2020 16:00:00,76.5,03/02/2020 16:00:00,77.37
04/02/2020 16:00:00,81.79,04/02/2020 16:00:00,82.49,04/02/2020 16:00:00,78.69,04/02/2020 16:00:00,78.99
05/02/2020 16:00:00,81.81,05/02/2020 16:00:00,83.63,05/02/2020 16:00:00,79.77,05/02/2020 16:00:00,83.23
06/02/2020 16:00:00,83.53,06/02/2020 16:00:00,83.9,06/02/2020 16:00:00,81.25,06/02/2020 16:00:00,82.22
07/02/2020 16:00:00,82.85,07/02/2020 16:00:00,83.85,07/02/2020 16:00:00,81.67,07/02/2020 16:00:00,83.36
10/02/2020 16:00:00,85.44,10/02/2020 16:00:00,85.73,10/02/2020 16:00:00,82.78,10/02/2020 16:00:00,82.88
11/02/2020 16:00:00,87.14,11/02/2020 16:00:00,87.51,11/02/2020 16:00:00,84.89,11/02/2020 16:00:00,86.04
12/02/2020 16:00:00,87.98,12/02/2020 16:00:00,88.23,12/02/2020 16:00:00,86.44,12/02/2020 16:00:00,87.77
13/02/2020 16:00:00,87.74,13/02/2020 16:00:00,89.16,13/02/2020 16:00:00,87.23,13/02/2020 16:00:00,87.53
14/02/2020 16:00:00,87.11,14/02/2020 16:00:00,88.44,14/02/2020 16:00:00,86.7,14/02/2020 16:00:00,87.86
18/02/2020 16:00:00,87.31,18/02/2020 16:00:00,87.73,18/02/2020 16:00:00,86.12,18/02/2020 16:00:00,87.22
19/02/2020 16:00:00,88.9,19/02/2020 16:00:00,90.1,19/02/2020 16:00:00,87.46,19/02/2020 16:00:00,87.88
20/02/2020 16:00:00,86.46,20/02/2020 16:00:00,87.89,20/02/2020 16:00:00,82.33,20/02/2020 16:00:00,86.15
21/02/2020 16:00:00,85.99,21/02/2020 16:00:00,87.09,21/02/2020 16:00:00,84.61,21/02/2020 16:00:00,86.74
24/02/2020 16:00:00,82.41,24/02/2020 16:00:00,84.81,24/02/2020 16:00:00,77.95,24/02/2020 16:00:00,79.74
25/02/2020 16:00:00,79.51,25/02/2020 16:00:00,84.22,25/02/2020 16:00:00,79.14,25/02/2020 16:00:00,82.82
26/02/2020 16:00:00,80.4,26/02/2020 16:00:00,82.86,26/02/2020 16:00:00,79.49,26/02/2020 16:00:00,79.6
27/02/2020 16:00:00,77.12,27/02/2020 16:00:00,80.82,27/02/2020 16:00:00,74.21,27/02/2020 16:00:00,77.9
28/02/2020 16:00:00,77.37,28/02/2020 16:00:00,78.11,28/02/2020 16:00:00,71,28/02/2020 16:00:00,72
02/03/2020 16:00:00,82.34,02/03/2020 16:00:00,82.68,02/03/2020 16:00:00,75.75,02/03/2020 16:00:00,77.93
03/03/2020 16:00:00,78.1,03/03/2020 16:00:00,83.48,03/03/2020 16:00:00,77.27,03/03/2020 16:00:00,82.7
04/03/2020 16:00:00,80.66,04/03/2020 16:00:00,81.27,04/03/2020 16:00:00,78.28,04/03/2020 16:00:00,79.8
05/03/2020 16:00:00,75.17,05/03/2020 16:00:00,79.64,05/03/2020 16:00:00,73.85,05/03/2020 16:00:00,78.24
06/03/2020 16:00:00,74.44,06/03/2020 16:00:00,75.64,06/03/2020 16:00:00,71.55,06/03/2020 16:00:00,72.46
09/03/2020 16:00:00,66.11,09/03/2020 16:00:00,70.52,09/03/2020 16:00:00,62.66,09/03/2020 16:00:00,69.17
10/03/2020 16:00:00,67.11,10/03/2020 16:00:00,69.02,10/03/2020 16:00:00,63.6,10/03/2020 16:00:00,69.02
11/03/2020 16:00:00,60.47,11/03/2020 16:00:00,66.36,11/03/2020 16:00:00,59.6,11/03/2020 16:00:00,64.88
12/03/2020 16:00:00,56.72,12/03/2020 16:00:00,59.98,12/03/2020 16:00:00,51.86,12/03/2020 16:00:00,54.19
13/03/2020 16:00:00,62.43,13/03/2020 16:00:00,62.79,13/03/2020 16:00:00,54.7,13/03/2020 16:00:00,60.33
16/03/2020 16:00:00,53.92,16/03/2020 16:00:00,58.65,16/03/2020 16:00:00,52.76,16/03/2020 16:00:00,54.32
17/03/2020 16:00:00,57.15,17/03/2020 16:00:00,57.38,17/03/2020 16:00:00,51.3,17/03/2020 16:00:00,54.42
18/03/2020 16:00:00,52.61,18/03/2020 16:00:00,55.87,18/03/2020 16:00:00,50.05,18/03/2020 16:00:00,53.2
19/03/2020 16:00:00,62.01,19/03/2020 16:00:00,64.25,19/03/2020 16:00:00,52.24,19/03/2020 16:00:00,52.89
20/03/2020 16:00:00,60.78,20/03/2020 16:00:00,65.22,20/03/2020 16:00:00,59.8,20/03/2020 16:00:00,62.15
23/03/2020 16:00:00,63.41,23/03/2020 16:00:00,65.01,23/03/2020 16:00:00,58.06,23/03/2020 16:00:00,60.53
24/03/2020 16:00:00,69.83,24/03/2020 16:00:00,70.96,24/03/2020 16:00:00,66.5,24/03/2020 16:00:00,66.66
25/03/2020 16:00:00,71.15,25/03/2020 16:00:00,74.09,25/03/2020 16:00:00,66.59,25/03/2020 16:00:00,69.84
26/03/2020 16:00:00,76.52,26/03/2020 16:00:00,77.86,26/03/2020 16:00:00,72.31,26/03/2020 16:00:00,72.64
27/03/2020 16:00:00,74.41,27/03/2020 16:00:00,77.23,27/03/2020 16:00:00,71.87,27/03/2020 16:00:00,73.08
30/03/2020 16:00:00,69.46,30/03/2020 16:00:00,76.36,30/03/2020 16:00:00,69.1,30/03/2020 16:00:00,74.3
31/03/2020 16:00:00,70.77,31/03/2020 16:00:00,72.72,31/03/2020 16:00:00,67.96,31/03/2020 16:00:00,69.03
01/04/2020 16:00:00,64.72,01/04/2020 16:00:00,69.67,01/04/2020 16:00:00,63.7,01/04/2020 16:00:00,67.58
02/04/2020 16:00:00,62.64,02/04/2020 16:00:00,67.29,02/04/2020 16:00:00,61.23,02/04/2020 16:00:00,64.99
03/04/2020 16:00:00,61.51,03/04/2020 16:00:00,62.42,03/04/2020 16:00:00,60.55,03/04/2020 16:00:00,61.99
06/04/2020 16:00:00,68,06/04/2020 16:00:00,68.65,06/04/2020 16:00:00,63.76,06/04/2020 16:00:00,64.56
07/04/2020 16:00:00,68.96,07/04/2020 16:00:00,71.99,07/04/2020 16:00:00,68.1,07/04/2020 16:00:00,70.67
08/04/2020 16:00:00,72.48,08/04/2020 16:00:00,73.4,08/04/2020 16:00:00,69.4,08/04/2020 16:00:00,70.27
09/04/2020 16:00:00,74.7,09/04/2020 16:00:00,76.25,09/04/2020 16:00:00,72.6,09/04/2020 16:00:00,73.74
13/04/2020 16:00:00,73.49,13/04/2020 16:00:00,74.38,13/04/2020 16:00:00,71.67,13/04/2020 16:00:00,73.76
14/04/2020 16:00:00,76.62,14/04/2020 16:00:00,77.54,14/04/2020 16:00:00,74.9,14/04/2020 16:00:00,75.1
15/04/2020 16:00:00,74.13,15/04/2020 16:00:00,75.49,15/04/2020 16:00:00,72.34,15/04/2020 16:00:00,73.89
16/04/2020 16:00:00,72.77,16/04/2020 16:00:00,75,16/04/2020 16:00:00,70.65,16/04/2020 16:00:00,74.52
17/04/2020 16:00:00,76.72,17/04/2020 16:00:00,77.23,17/04/2020 16:00:00,75.1,17/04/2020 16:00:00,75.85
20/04/2020 16:00:00,76.78,20/04/2020 16:00:00,80.16,20/04/2020 16:00:00,74.38,20/04/2020 16:00:00,74.48
21/04/2020 16:00:00,70.6,21/04/2020 16:00:00,76.41,21/04/2020 16:00:00,69.65,21/04/2020 16:00:00,74.75
22/04/2020 16:00:00,73.33,22/04/2020 16:00:00,74.02,22/04/2020 16:00:00,71.24,22/04/2020 16:00:00,73.05
23/04/2020 16:00:00,70.75,23/04/2020 16:00:00,75.25,23/04/2020 16:00:00,70.6,23/04/2020 16:00:00,74.05
24/04/2020 16:00:00,71.84,24/04/2020 16:00:00,72.2,24/04/2020 16:00:00,69.35,24/04/2020 16:00:00,71.09
27/04/2020 16:00:00,72.15,27/04/2020 16:00:00,73.91,27/04/2020 16:00:00,71.67,27/04/2020 16:00:00,72.5
28/04/2020 16:00:00,75.34,28/04/2020 16:00:00,76,28/04/2020 16:00:00,71.12,28/04/2020 16:00:00,73.63
29/04/2020 16:00:00,75.24,29/04/2020 16:00:00,77.47,29/04/2020 16:00:00,73.91,29/04/2020 16:00:00,77.47
30/04/2020 16:00:00,72.71,30/04/2020 16:00:00,75.23,30/04/2020 16:00:00,71.9,30/04/2020 16:00:00,75
01/05/2020 16:00:00,69.52,01/05/2020 16:00:00,72.93,01/05/2020 16:00:00,69.05,01/05/2020 16:00:00,71.4
04/05/2020 16:00:00,67,04/05/2020 16:00:00,69,04/05/2020 16:00:00,65.5,04/05/2020 16:00:00,68.14
05/05/2020 16:00:00,65.85,05/05/2020 16:00:00,68.81,05/05/2020 16:00:00,65.77,05/05/2020 16:00:00,68.09
06/05/2020 16:00:00,66.13,06/05/2020 16:00:00,68.23,06/05/2020 16:00:00,65.64,06/05/2020 16:00:00,66.9
07/05/2020 16:00:00,70.28,07/05/2020 16:00:00,71.57,07/05/2020 16:00:00,67,07/05/2020 16:00:00,67.54
08/05/2020 16:00:00,86.13,08/05/2020 16:00:00,86.48,08/05/2020 16:00:00,76.53,08/05/2020 16:00:00,77.29
11/05/2020 16:00:00,84.92,11/05/2020 16:00:00,89.43,11/05/2020 16:00:00,84.07,11/05/2020 16:00:00,86
12/05/2020 16:00:00,83.48,12/05/2020 16:00:00,85.99,12/05/2020 16:00:00,83.41,12/05/2020 16:00:00,84.01
13/05/2020 16:00:00,80.17,13/05/2020 16:00:00,84.91,13/05/2020 16:00:00,79.1,13/05/2020 16:00:00,84
14/05/2020 16:00:00,75.6,14/05/2020 16:00:00,79.08,14/05/2020 16:00:00,74.74,14/05/2020 16:00:00,78.8
15/05/2020 16:00:00,73.91,15/05/2020 16:00:00,77.75,15/05/2020 16:00:00,73.62,15/05/2020 16:00:00,75.4
18/05/2020 16:00:00,74.86,18/05/2020 16:00:00,79,18/05/2020 16:00:00,73.62,18/05/2020 16:00:00,76.03
19/05/2020 16:00:00,74.73,19/05/2020 16:00:00,76.22,19/05/2020 16:00:00,73.69,19/05/2020 16:00:00,74.39
20/05/2020 16:00:00,76.21,20/05/2020 16:00:00,77.37,20/05/2020 16:00:00,75.66,20/05/2020 16:00:00,76.86
21/05/2020 16:00:00,76.56,21/05/2020 16:00:00,77.54,21/05/2020 16:00:00,72.88,21/05/2020 16:00:00,76.22
22/05/2020 16:00:00,74.11,22/05/2020 16:00:00,77.19,22/05/2020 16:00:00,73.6,22/05/2020 16:00:00,77.11
26/05/2020 16:00:00,75.8,26/05/2020 16:00:00,76.79,26/05/2020 16:00:00,74.79,26/05/2020 16:00:00,75.75
27/05/2020 16:00:00,75.7,27/05/2020 16:00:00,76.79,27/05/2020 16:00:00,71.21,27/05/2020 16:00:00,76.79
28/05/2020 16:00:00,73.2,28/05/2020 16:00:00,78.68,28/05/2020 16:00:00,73.04,28/05/2020 16:00:00,77.08
29/05/2020 16:00:00,75.96,29/05/2020 16:00:00,76.14,29/05/2020 16:00:00,72.14,29/05/2020 16:00:00,72.78
01/06/2020 16:00:00,89.75,01/06/2020 16:00:00,92,01/06/2020 16:00:00,82.8,01/06/2020 16:00:00,84.19
02/06/2020 16:00:00,97.85,02/06/2020 16:00:00,99.62,02/06/2020 16:00:00,91,02/06/2020 16:00:00,91.8
03/06/2020 16:00:00,91.18,03/06/2020 16:00:00,97.96,03/06/2020 16:00:00,90.32,03/06/2020 16:00:00,97.48
04/06/2020 16:00:00,93.34,04/06/2020 16:00:00,93.59,04/06/2020 16:00:00,90.4,04/06/2020 16:00:00,91
05/06/2020 16:00:00,92.79,05/06/2020 16:00:00,97.22,05/06/2020 16:00:00,92.03,05/06/2020 16:00:00,96.18
08/06/2020 16:00:00,97.27,08/06/2020 16:00:00,98.58,08/06/2020 16:00:00,94.2,08/06/2020 16:00:00,96.57
09/06/2020 16:00:00,100.27,09/06/2020 16:00:00,104.76,09/06/2020 16:00:00,96.1,09/06/2020 16:00:00,96.75
10/06/2020 16:00:00,103.25,10/06/2020 16:00:00,104.9,10/06/2020 16:00:00,100.28,10/06/2020 16:00:00,101.54
11/06/2020 16:00:00,90.01,11/06/2020 16:00:00,98.58,11/06/2020 16:00:00,90,11/06/2020 16:00:00,98.51
12/06/2020 16:00:00,94.09,12/06/2020 16:00:00,97.6,12/06/2020 16:00:00,91.63,12/06/2020 16:00:00,97.6
15/06/2020 16:00:00,100.35,15/06/2020 16:00:00,100.41,15/06/2020 16:00:00,91.55,15/06/2020 16:00:00,91.8
16/06/2020 16:00:00,93.66,16/06/2020 16:00:00,100.52,16/06/2020 16:00:00,91.8,16/06/2020 16:00:00,100.49
17/06/2020 16:00:00,94.85,17/06/2020 16:00:00,96.93,17/06/2020 16:00:00,93,17/06/2020 16:00:00,93.12
18/06/2020 16:00:00,91.81,18/06/2020 16:00:00,96.35,18/06/2020 16:00:00,91.8,18/06/2020 16:00:00,94.36
19/06/2020 16:00:00,90.12,19/06/2020 16:00:00,93.49,19/06/2020 16:00:00,88.69,19/06/2020 16:00:00,92.78
22/06/2020 16:00:00,92.5,22/06/2020 16:00:00,93.7,22/06/2020 16:00:00,88.53,22/06/2020 16:00:00,90.5
23/06/2020 16:00:00,95.54,23/06/2020 16:00:00,97.74,23/06/2020 16:00:00,92.08,23/06/2020 16:00:00,93.41
24/06/2020 16:00:00,93.43,24/06/2020 16:00:00,97.16,24/06/2020 16:00:00,91.86,24/06/2020 16:00:00,94.4
25/06/2020 16:00:00,95.95,25/06/2020 16:00:00,95.95,25/06/2020 16:00:00,91.53,25/06/2020 16:00:00,92.71
26/06/2020 16:00:00,96.06,26/06/2020 16:00:00,97.72,26/06/2020 16:00:00,94.17,26/06/2020 16:00:00,95.88
29/06/2020 16:00:00,95.8,29/06/2020 16:00:00,97.25,29/06/2020 16:00:00,92.41,29/06/2020 16:00:00,97.19
30/06/2020 16:00:00,98.13,30/06/2020 16:00:00,100.65,30/06/2020 16:00:00,95.2,30/06/2020 16:00:00,95.2
01/07/2020 16:00:00,99.37,01/07/2020 16:00:00,100.14,01/07/2020 16:00:00,97.54,01/07/2020 16:00:00,98.64
02/07/2020 16:00:00,100.34,02/07/2020 16:00:00,101.84,02/07/2020 16:00:00,99.4,02/07/2020 16:00:00,100.23
06/07/2020 16:00:00,99.64,06/07/2020 16:00:00,102.4,06/07/2020 16:00:00,98.85,06/07/2020 16:00:00,102
07/07/2020 16:00:00,96.06,07/07/2020 16:00:00,101.05,07/07/2020 16:00:00,95.61,07/07/2020 16:00:00,99.04
08/07/2020 16:00:00,96.93,08/07/2020 16:00:00,99,08/07/2020 16:00:00,96.06,08/07/2020 16:00:00,96.83
09/07/2020 16:00:00,96.42,09/07/2020 16:00:00,98.04,09/07/2020 16:00:00,95.18,09/07/2020 16:00:00,97.17
10/07/2020 16:00:00,95.91,10/07/2020 16:00:00,97.85,10/07/2020 16:00:00,95.34,10/07/2020 16:00:00,96.14
13/07/2020 16:00:00,90.77,13/07/2020 16:00:00,97.17,13/07/2020 16:00:00,90.28,13/07/2020 16:00:00,97.17
14/07/2020 16:00:00,92.83,14/07/2020 16:00:00,92.86,14/07/2020 16:00:00,87.75,14/07/2020 16:00:00,90.75
15/07/2020 16:00:00,92.64,15/07/2020 16:00:00,94.7,15/07/2020 16:00:00,91.56,15/07/2020 16:00:00,94
16/07/2020 16:00:00,91.08,16/07/2020 16:00:00,92.35,16/07/2020 16:00:00,90.28,16/07/2020 16:00:00,92.35
17/07/2020 16:00:00,90.72,17/07/2020 16:00:00,91.62,17/07/2020 16:00:00,90.26,17/07/2020 16:00:00,91.55
20/07/2020 16:00:00,92.24,20/07/2020 16:00:00,93.4,20/07/2020 16:00:00,90.76,20/07/2020 16:00:00,91
21/07/2020 16:00:00,92.11,21/07/2020 16:00:00,95,21/07/2020 16:00:00,91.76,21/07/2020 16:00:00,94.14
22/07/2020 16:00:00,89.12,22/07/2020 16:00:00,93.06,22/07/2020 16:00:00,88.23,22/07/2020 16:00:00,91.63
23/07/2020 16:00:00,87.53,23/07/2020 16:00:00,89.89,23/07/2020 16:00:00,86.56,23/07/2020 16:00:00,88.92
24/07/2020 16:00:00,85.62,24/07/2020 16:00:00,87.47,24/07/2020 16:00:00,83.66,24/07/2020 16:00:00,86.57
27/07/2020 16:00:00,86.44,27/07/2020 16:00:00,87.4,27/07/2020 16:00:00,84.97,27/07/2020 16:00:00,86.14
28/07/2020 16:00:00,85.85,28/07/2020 16:00:00,86.81,28/07/2020 16:00:00,84.96,28/07/2020 16:00:00,86.04
29/07/2020 16:00:00,84.89,29/07/2020 16:00:00,86.79,29/07/2020 16:00:00,84.73,29/07/2020 16:00:00,86.07
30/07/2020 16:00:00,84.88,30/07/2020 16:00:00,85.71,30/07/2020 16:00:00,83.48,30/07/2020 16:00:00,84.06
31/07/2020 16:00:00,83.13,31/07/2020 16:00:00,86.05,31/07/2020 16:00:00,82.45,31/07/2020 16:00:00,85.66
03/08/2020 16:00:00,88.5,03/08/2020 16:00:00,88.9,03/08/2020 16:00:00,83.5,03/08/2020 16:00:00,83.79
04/08/2020 16:00:00,89.51,04/08/2020 16:00:00,89.57,04/08/2020 16:00:00,87.5,04/08/2020 16:00:00,88.02
05/08/2020 16:00:00,92.64,05/08/2020 16:00:00,93.12,05/08/2020 16:00:00,89.41,05/08/2020 16:00:00,90
06/08/2020 16:00:00,91.67,06/08/2020 16:00:00,93.71,06/08/2020 16:00:00,91.06,06/08/2020 16:00:00,92.55
07/08/2020 16:00:00,83.88,07/08/2020 16:00:00,88,07/08/2020 16:00:00,82.5,07/08/2020 16:00:00,85.5
10/08/2020 16:00:00,83.14,10/08/2020 16:00:00,85.15,10/08/2020 16:00:00,82.95,10/08/2020 16:00:00,84.24
11/08/2020 16:00:00,79.23,11/08/2020 16:00:00,83.5,11/08/2020 16:00:00,79.12,11/08/2020 16:00:00,83.5
12/08/2020 16:00:00,79.76,12/08/2020 16:00:00,80.14,12/08/2020 16:00:00,78.28,12/08/2020 16:00:00,79.6
13/08/2020 16:00:00,80.41,13/08/2020 16:00:00,82.32,13/08/2020 16:00:00,79.88,13/08/2020 16:00:00,80.15
14/08/2020 16:00:00,79.58,14/08/2020 16:00:00,81.83,14/08/2020 16:00:00,79.13,14/08/2020 16:00:00,80.87
17/08/2020 16:00:00,79.62,17/08/2020 16:00:00,80.65,17/08/2020 16:00:00,79.35,17/08/2020 16:00:00,80.07
18/08/2020 16:00:00,79.35,18/08/2020 16:00:00,80,18/08/2020 16:00:00,78.36,18/08/2020 16:00:00,79.89
19/08/2020 16:00:00,80.96,19/08/2020 16:00:00,82.08,19/08/2020 16:00:00,79.17,19/08/2020 16:00:00,79.73
20/08/2020 16:00:00,81.75,20/08/2020 16:00:00,82.08,20/08/2020 16:00:00,80.29,20/08/2020 16:00:00,80.36
21/08/2020 16:00:00,82.61,21/08/2020 16:00:00,82.68,21/08/2020 16:00:00,80.65,21/08/2020 16:00:00,81.54
24/08/2020 16:00:00,83.25,24/08/2020 16:00:00,84.14,24/08/2020 16:00:00,81.68,24/08/2020 16:00:00,83.66
25/08/2020 16:00:00,85.23,25/08/2020 16:00:00,87.51,25/08/2020 16:00:00,82.86,25/08/2020 16:00:00,83.26
26/08/2020 16:00:00,85.19,26/08/2020 16:00:00,86.42,26/08/2020 16:00:00,84.28,26/08/2020 16:00:00,85.01
27/08/2020 16:00:00,85.39,27/08/2020 16:00:00,86.73,27/08/2020 16:00:00,85.27,27/08/2020 16:00:00,86.19
28/08/2020 16:00:00,83.84,28/08/2020 16:00:00,85.97,28/08/2020 16:00:00,83.29,28/08/2020 16:00:00,85.39
31/08/2020 16:00:00,85.68,31/08/2020 16:00:00,85.95,31/08/2020 16:00:00,83.5,31/08/2020 16:00:00,83.74
01/09/2020 16:00:00,87.43,01/09/2020 16:00:00,88.65,01/09/2020 16:00:00,84.78,01/09/2020 16:00:00,85.2
02/09/2020 16:00:00,88.13,02/09/2020 16:00:00,88.74,02/09/2020 16:00:00,86.15,02/09/2020 16:00:00,88.14
03/09/2020 16:00:00,84.54,03/09/2020 16:00:00,87.6,03/09/2020 16:00:00,83.4,03/09/2020 16:00:00,87.52
04/09/2020 16:00:00,82.67,04/09/2020 16:00:00,85.52,04/09/2020 16:00:00,81.15,04/09/2020 16:00:00,84.98
08/09/2020 16:00:00,81.35,08/09/2020 16:00:00,83.14,08/09/2020 16:00:00,79.72,08/09/2020 16:00:00,80.5
09/09/2020 16:00:00,85.24,09/09/2020 16:00:00,85.58,09/09/2020 16:00:00,82.2,09/09/2020 16:00:00,82.25
10/09/2020 16:00:00,84.29,10/09/2020 16:00:00,87.29,10/09/2020 16:00:00,83.91,10/09/2020 16:00:00,85.47
11/09/2020 16:00:00,83.91,11/09/2020 16:00:00,85.26,11/09/2020 16:00:00,83.12,11/09/2020 16:00:00,84.95
14/09/2020 16:00:00,83.84,14/09/2020 16:00:00,85.44,14/09/2020 16:00:00,82.82,14/09/2020 16:00:00,84.26
15/09/2020 16:00:00,84.4,15/09/2020 16:00:00,84.58,15/09/2020 16:00:00,83.05,15/09/2020 16:00:00,84.58
16/09/2020 16:00:00,83.73,16/09/2020 16:00:00,85.04,16/09/2020 16:00:00,83.4,16/09/2020 16:00:00,85
17/09/2020 16:00:00,82.83,17/09/2020 16:00:00,83.24,17/09/2020 16:00:00,81.65,17/09/2020 16:00:00,83
18/09/2020 16:00:00,82.55,18/09/2020 16:00:00,83.35,18/09/2020 16:00:00,80.75,18/09/2020 16:00:00,83.15
