Date,Close,Date,High,Date,Low,Date,Open
28/01/2020 16:00:00,72.53,28/01/2020 16:00:00,72.74,28/01/2020 16:00:00,71.52,28/01/2020 16:00:00,72.09
29/01/2020 16:00:00,72.83,29/01/2020 16:00:00,73.21,29/01/2020 16:00:00,72.27,29/01/2020 16:00:00,72.92
30/01/2020 16:00:00,72.71,30/01/2020 16:00:00,72.76,30/01/2020 16:00:00,71.75,30/01/2020 16:00:00,71.91
31/01/2020 16:00:00,71.64,31/01/2020 16:00:00,73.48,31/01/2020 16:00:00,71.35,31/01/2020 16:00:00,73.39
03/02/2020 16:00:00,74.13,03/02/2020 16:00:00,74.32,03/02/2020 16:00:00,72.83,03/02/2020 16:00:00,73.08
04/02/2020 16:00:00,72.27,04/02/2020 16:00:00,73.37,04/02/2020 16:00:00,71.1,04/02/2020 16:00:00,72.72
05/02/2020 16:00:00,72.3,05/02/2020 16:00:00,73.23,05/02/2020 16:00:00,71.48,05/02/2020 16:00:00,73.18
06/02/2020 16:00:00,73.8,06/02/2020 16:00:00,74.08,06/02/2020 16:00:00,72.52,06/02/2020 16:00:00,72.6
07/02/2020 16:00:00,73.96,07/02/2020 16:00:00,74.26,07/02/2020 16:00:00,73.27,07/02/2020 16:00:00,73.37
10/02/2020 16:00:00,75.43,10/02/2020 16:00:00,75.44,10/02/2020 16:00:00,73.76,10/02/2020 16:00:00,73.86
11/02/2020 16:00:00,75.5,11/02/2020 16:00:00,76.49,11/02/2020 16:00:00,75.27,11/02/2020 16:00:00,75.66
12/02/2020 16:00:00,75.93,12/02/2020 16:00:00,76.02,12/02/2020 16:00:00,75.43,12/02/2020 16:00:00,75.79
13/02/2020 16:00:00,75.67,13/02/2020 16:00:00,76.3,13/02/2020 16:00:00,75.2,13/02/2020 16:00:00,75.5
14/02/2020 16:00:00,75.94,14/02/2020 16:00:00,76,14/02/2020 16:00:00,75.28,14/02/2020 16:00:00,75.73
18/02/2020 16:00:00,75.97,18/02/2020 16:00:00,76.53,18/02/2020 16:00:00,75.55,18/02/2020 16:00:00,75.72
19/02/2020 16:00:00,76.24,19/02/2020 16:00:00,76.54,19/02/2020 16:00:00,76.05,19/02/2020 16:00:00,76.36
20/02/2020 16:00:00,75.85,20/02/2020 16:00:00,76.35,20/02/2020 16:00:00,75.21,20/02/2020 16:00:00,75.95
21/02/2020 16:00:00,74.17,21/02/2020 16:00:00,75.55,21/02/2020 16:00:00,73.92,21/02/2020 16:00:00,75.23
24/02/2020 16:00:00,70.99,24/02/2020 16:00:00,71.82,24/02/2020 16:00:00,70.34,24/02/2020 16:00:00,71.15
25/02/2020 16:00:00,69.32,25/02/2020 16:00:00,71.84,25/02/2020 16:00:00,69.02,25/02/2020 16:00:00,71.55
26/02/2020 16:00:00,69.52,26/02/2020 16:00:00,70.68,26/02/2020 16:00:00,68.83,26/02/2020 16:00:00,69.75
27/02/2020 16:00:00,65.75,27/02/2020 16:00:00,68.47,27/02/2020 16:00:00,65.71,27/02/2020 16:00:00,67.96
28/02/2020 16:00:00,66.96,28/02/2020 16:00:00,67.12,28/02/2020 16:00:00,63.41,28/02/2020 16:00:00,63.72
02/03/2020 16:00:00,69.32,02/03/2020 16:00:00,69.37,02/03/2020 16:00:00,66.26,02/03/2020 16:00:00,67.57
03/03/2020 16:00:00,66.89,03/03/2020 16:00:00,70.41,03/03/2020 16:00:00,66.46,03/03/2020 16:00:00,69.88
04/03/2020 16:00:00,69.08,04/03/2020 16:00:00,69.14,04/03/2020 16:00:00,66.85,04/03/2020 16:00:00,67.95
05/03/2020 16:00:00,65.74,05/03/2020 16:00:00,67.68,05/03/2020 16:00:00,65.08,05/03/2020 16:00:00,67.28
06/03/2020 16:00:00,64.79,06/03/2020 16:00:00,65.14,06/03/2020 16:00:00,62.86,06/03/2020 16:00:00,63.5
09/03/2020 16:00:00,60.79,09/03/2020 16:00:00,62.64,09/03/2020 16:00:00,59.9,09/03/2020 16:00:00,60.25
10/03/2020 16:00:00,63.76,10/03/2020 16:00:00,63.79,10/03/2020 16:00:00,60.73,10/03/2020 16:00:00,62.72
11/03/2020 16:00:00,60.55,11/03/2020 16:00:00,62.85,11/03/2020 16:00:00,59.56,11/03/2020 16:00:00,62.41
12/03/2020 16:00:00,55.58,12/03/2020 16:00:00,59.44,12/03/2020 16:00:00,55.42,12/03/2020 16:00:00,56.13
13/03/2020 16:00:00,60.71,13/03/2020 16:00:00,60.72,13/03/2020 16:00:00,55.61,13/03/2020 16:00:00,58.75
16/03/2020 16:00:00,53.65,16/03/2020 16:00:00,57.27,16/03/2020 16:00:00,53.35,16/03/2020 16:00:00,54.48
17/03/2020 16:00:00,55.9,17/03/2020 16:00:00,56.3,17/03/2020 16:00:00,52.46,17/03/2020 16:00:00,54.53
18/03/2020 16:00:00,54.56,18/03/2020 16:00:00,55.25,18/03/2020 16:00:00,51.85,18/03/2020 16:00:00,53
19/03/2020 16:00:00,55.58,19/03/2020 16:00:00,57.63,19/03/2020 16:00:00,52.78,19/03/2020 16:00:00,54.41
20/03/2020 16:00:00,53.41,20/03/2020 16:00:00,56.92,20/03/2020 16:00:00,53.11,20/03/2020 16:00:00,56.55
23/03/2020 16:00:00,52.71,23/03/2020 16:00:00,53.35,23/03/2020 16:00:00,50.44,23/03/2020 16:00:00,52.82
24/03/2020 16:00:00,56.5,24/03/2020 16:00:00,56.67,24/03/2020 16:00:00,54.32,24/03/2020 16:00:00,55.2
25/03/2020 16:00:00,55.08,25/03/2020 16:00:00,57.31,25/03/2020 16:00:00,54.15,25/03/2020 16:00:00,56.23
26/03/2020 16:00:00,58.15,26/03/2020 16:00:00,58.57,26/03/2020 16:00:00,54.6,26/03/2020 16:00:00,55.74
27/03/2020 16:00:00,55.51,27/03/2020 16:00:00,57.55,27/03/2020 16:00:00,55.2,27/03/2020 16:00:00,56.37
30/03/2020 16:00:00,57.32,30/03/2020 16:00:00,57.55,30/03/2020 16:00:00,54.92,30/03/2020 16:00:00,56.63
31/03/2020 16:00:00,58.1,31/03/2020 16:00:00,58.67,31/03/2020 16:00:00,56.84,31/03/2020 16:00:00,57.44
01/04/2020 16:00:00,55.11,01/04/2020 16:00:00,56.47,01/04/2020 16:00:00,54.67,01/04/2020 16:00:00,56.2
02/04/2020 16:00:00,55.85,02/04/2020 16:00:00,56.14,02/04/2020 16:00:00,54.66,02/04/2020 16:00:00,55
03/04/2020 16:00:00,54.64,03/04/2020 16:00:00,55.94,03/04/2020 16:00:00,53.75,03/04/2020 16:00:00,55.74
06/04/2020 16:00:00,59.16,06/04/2020 16:00:00,59.54,06/04/2020 16:00:00,56.25,06/04/2020 16:00:00,56.65
07/04/2020 16:00:00,59.13,07/04/2020 16:00:00,61.04,07/04/2020 16:00:00,58.86,07/04/2020 16:00:00,60.85
08/04/2020 16:00:00,60.35,08/04/2020 16:00:00,60.75,08/04/2020 16:00:00,59.2,08/04/2020 16:00:00,60.16
09/04/2020 16:00:00,60.33,09/04/2020 16:00:00,61.1,09/04/2020 16:00:00,59.62,09/04/2020 16:00:00,60.91
13/04/2020 16:00:00,60.52,13/04/2020 16:00:00,60.73,13/04/2020 16:00:00,59.12,13/04/2020 16:00:00,60.08
14/04/2020 16:00:00,63.26,14/04/2020 16:00:00,63.79,14/04/2020 16:00:00,61.43,14/04/2020 16:00:00,62
15/04/2020 16:00:00,62.87,15/04/2020 16:00:00,63.76,15/04/2020 16:00:00,61.7,15/04/2020 16:00:00,62.33
16/04/2020 16:00:00,62.87,16/04/2020 16:00:00,63.67,16/04/2020 16:00:00,61.91,16/04/2020 16:00:00,63.36
17/04/2020 16:00:00,63.95,17/04/2020 16:00:00,64.5,17/04/2020 16:00:00,63.3,17/04/2020 16:00:00,64.08
20/04/2020 16:00:00,63.06,20/04/2020 16:00:00,63.84,20/04/2020 16:00:00,62.82,20/04/2020 16:00:00,63.49
21/04/2020 16:00:00,60.61,21/04/2020 16:00:00,62.5,21/04/2020 16:00:00,60.25,21/04/2020 16:00:00,62.14
22/04/2020 16:00:00,62.92,22/04/2020 16:00:00,63.99,22/04/2020 16:00:00,61.86,22/04/2020 16:00:00,62.06
23/04/2020 16:00:00,63.56,23/04/2020 16:00:00,64.41,23/04/2020 16:00:00,63.03,23/04/2020 16:00:00,63.29
24/04/2020 16:00:00,63.83,24/04/2020 16:00:00,63.89,24/04/2020 16:00:00,62.2,24/04/2020 16:00:00,62.75
27/04/2020 16:00:00,63.54,27/04/2020 16:00:00,64.71,27/04/2020 16:00:00,63.25,27/04/2020 16:00:00,64.6
28/04/2020 16:00:00,61.63,28/04/2020 16:00:00,64.24,28/04/2020 16:00:00,61.52,28/04/2020 16:00:00,64.16
29/04/2020 16:00:00,67.11,29/04/2020 16:00:00,68.01,29/04/2020 16:00:00,66.34,29/04/2020 16:00:00,67.25
30/04/2020 16:00:00,67.33,30/04/2020 16:00:00,67.5,30/04/2020 16:00:00,66.08,30/04/2020 16:00:00,66.57
01/05/2020 16:00:00,65.87,01/05/2020 16:00:00,67.57,01/05/2020 16:00:00,65.48,01/05/2020 16:00:00,66.2
04/05/2020 16:00:00,66.15,04/05/2020 16:00:00,66.22,04/05/2020 16:00:00,64.8,04/05/2020 16:00:00,65.41
05/05/2020 16:00:00,67.45,05/05/2020 16:00:00,68.55,05/05/2020 16:00:00,66.75,05/05/2020 16:00:00,66.88
06/05/2020 16:00:00,67.27,06/05/2020 16:00:00,68.43,06/05/2020 16:00:00,67.26,06/05/2020 16:00:00,67.9
07/05/2020 16:00:00,68.46,07/05/2020 16:00:00,68.8,07/05/2020 16:00:00,67.63,07/05/2020 16:00:00,68.07
08/05/2020 16:00:00,69.22,08/05/2020 16:00:00,69.83,08/05/2020 16:00:00,68.6,08/05/2020 16:00:00,69.09
11/05/2020 16:00:00,70.18,11/05/2020 16:00:00,70.78,11/05/2020 16:00:00,68.78,11/05/2020 16:00:00,68.84
12/05/2020 16:00:00,68.76,12/05/2020 16:00:00,70.72,12/05/2020 16:00:00,68.73,12/05/2020 16:00:00,70.41
13/05/2020 16:00:00,67.42,13/05/2020 16:00:00,69.27,13/05/2020 16:00:00,66.4,13/05/2020 16:00:00,68.81
14/05/2020 16:00:00,67.84,14/05/2020 16:00:00,67.87,14/05/2020 16:00:00,66.17,14/05/2020 16:00:00,66.68
15/05/2020 16:00:00,68.65,15/05/2020 16:00:00,68.73,15/05/2020 16:00:00,66.95,15/05/2020 16:00:00,67.41
